businessZones,companyFullName,companyId,companyShortName,companySize,createTime,district,education,financeStage,industryField,positionName,salary
,武汉明源云科技有限公司,6432,明源云,2000人以上,2019-09-20 17:49:38,洪山区,大专,上市公司,"移动互联网,企业服务",高级SAAS运维工程师,12k-18k
['流芳'],重庆星际互娱科技有限公司,82888749,星际互娱,150-500人,2019-09-19 16:24:27,江夏区,大专,不需要融资,"数据服务,软件开发",网络工程师,6k-8k
,华为技术有限公司,3060,华为技术有限公司,2000人以上,2019-09-20 09:57:00,东湖新技术开发区,本科,不需要融资,通讯电子,C++/Java开发工程师,15k-30k
['南湖'],武汉掌游科技有限公司,16377,掌游科技,150-500人,2019-09-13 21:22:54,洪山区,本科,上市公司,"移动互联网,游戏",BI报表工程师,7k-12k
['南湖'],武汉掌中宝网络科技有限公司,224951,武汉掌中宝,150-500人,2019-09-21 09:17:19,洪山区,大专,未融资,"移动互联网,游戏",iOS逆向工程师,10k-20k
,北京锦益网络科技有限公司,425664,北京锦益网络科技有限公司,150-500人,2019-09-20 15:17:20,东湖新技术开发区,大专,B轮,"消费生活,电商",服务器运维工程师,9k-12k
,武汉智领云科技有限公司,146945,智领云,15-50人,2019-09-18 17:22:54,东湖新技术开发区,本科,A轮,"数据服务,移动互联网",实施工程师,6k-10k
,深圳市星际无限科技有限公司,382296,深圳市星际无限科技有限公司,50-150人,2019-09-19 15:41:05,东湖新技术开发区,本科,未融资,"移动互联网,金融",测试工程师,8k-13k
,中文在线数字出版集团股份有限公司,137532,中文在线,500-2000人,2019-09-20 14:03:06,武汉经济技术开发区,本科,上市公司,"教育,文娱丨内容",高级运维工程师 (MJ000579),10k-20k
,深圳市丰巢科技有限公司,26088,深圳市丰巢科技有限公司,500-2000人,2019-09-16 10:17:24,东湖新技术开发区,硕士,A轮,消费生活,运筹策略算法工程师-武汉,15k-30k
,北京锦益网络科技有限公司,425664,北京锦益网络科技有限公司,150-500人,2019-09-20 15:17:20,东湖新技术开发区,不限,B轮,"消费生活,电商",中高级运维工程师,12k-18k
"['光谷', '关山']",北京奇客创想科技股份有限公司,17297,奇客创想,150-500人,2019-09-20 09:05:00,洪山区,本科,不需要融资,"移动互联网,游戏",游戏运营（数据分析方向）,5k-10k
,武汉明源云科技有限公司,6432,明源云,2000人以上,2019-09-20 17:49:37,洪山区,大专,上市公司,"移动互联网,企业服务",性能自动化测试,12k-18k
,北京云思畅想科技有限公司,54359,时速云,150-500人,2019-09-18 18:15:33,武汉经济技术开发区,本科,C轮,"企业服务,数据服务",高级实施工程师,15k-30k
"['常青路', '常青']",武汉海星通技术股份有限公司,462606,武汉海星通技术股份有限公司,15-50人,2019-09-21 14:11:05,江汉区,本科,不需要融资,"移动互联网,人工智能",机器学习算法工程师,8k-16k
,上海有点信息科技有限公司,114159,有点,15-50人,2019-09-20 11:33:02,洪山区,本科,未融资,"移动互联网,数据服务",自然语言处理,8k-16k
,成都西山居互动娱乐科技有限公司珠海分公司,9365,西山居游戏,2000人以上,2019-09-17 16:00:10,东湖新技术开发区,本科,不需要融资,游戏,C++游戏开发,15k-30k
['光谷'],武汉泰坦智慧科技有限公司,251700,泰坦智慧,15-50人,2019-09-02 14:23:54,东湖新技术开发区,本科,不需要融资,"人工智能,企业服务",产品实施工程师,7k-12k
['南湖'],武汉精臣智慧标识科技有限公司,264924,精臣智慧标识,150-500人,2019-09-21 14:01:26,洪山区,本科,不需要融资,电商,服务器运维工程师,5k-10k
,上海有点信息科技有限公司,114159,有点,15-50人,2019-09-20 11:33:02,洪山区,本科,未融资,"移动互联网,数据服务",自然语言处理,8k-16k
"['光谷', '关山']",北京奇客创想科技股份有限公司,17297,奇客创想,150-500人,2019-09-20 09:05:00,洪山区,本科,不需要融资,"移动互联网,游戏",游戏运营（数据分析方向）,5k-10k
"['关山', '光谷', '鲁巷']",北京思拓合众科技有限公司,12271,CmsTop,50-150人,2019-08-30 13:52:55,洪山区,本科,未融资,移动互联网,架构师/PHP 工程师,10k-20k
,传神语联网网络科技股份有限公司,25560,传神,500-2000人,2019-09-19 17:38:30,东湖新技术开发区,本科,上市公司,电商,测试工程师,8k-10k
,北京升鑫网络科技有限公司,35630,青藤云安全,150-500人,2019-09-19 17:20:51,东湖新技术开发区,本科,B轮,数据服务,运维工程师,15k-25k
['南湖'],上海爱辉通信技术有限公司,392397,sawtest,50-150人,2019-09-14 22:05:50,洪山区,大专,未融资,移动互联网,以太网开发工程师,7k-12k
"['珞狮南路', '南湖']",福韵数据服务有限公司,289829,福韵数据服务有限公司,150-500人,2019-09-20 17:14:49,洪山区,本科,A轮,"移动互联网,数据服务",数据挖掘,10k-20k
,武汉明源云科技有限公司,6432,明源云,2000人以上,2019-09-20 17:49:37,洪山区,大专,上市公司,"移动互联网,企业服务",性能自动化测试,12k-18k
,浙江吉利汽车有限公司,458589,吉利汽车,2000人以上,2019-09-19 13:16:24,武汉经济技术开发区,本科,上市公司,"消费生活,其他",运维工程师,10k-15k
"['光谷', '鲁巷', '关山']",深圳市编玩边学教育科技有限公司,110722,编玩边学,150-500人,2019-09-20 18:31:51,洪山区,硕士,B轮,"教育,游戏",Steam教育课程研究员,6k-9k
,北京旷视科技有限公司,1561,旷视MEGVII,500-2000人,2019-09-19 16:51:48,东湖新技术开发区,本科,D轮及以上,人工智能,后端开发实习生,4k-6k
,灯塔财经信息有限公司,89908,灯塔财经,50-150人,2019-09-19 14:08:18,洪山区,本科,B轮,"移动互联网,金融",爬虫工程师,15k-30k
['新华'],武汉百鲤网络技术有限公司,116037,百鲤游戏,50-150人,2019-09-20 13:43:46,江汉区,本科,A轮,"游戏,移动互联网",java后端,10k-18k
"['西北湖', '新华']",武汉百鲤网络技术有限公司,116037,百鲤游戏,50-150人,2019-09-20 13:43:45,江汉区,本科,A轮,"游戏,移动互联网",java主程,16k-24k
"['鲁巷', '关山', '光谷']",武汉踏浪出海科技有限公司,307964,Firestorm,15-50人,2019-09-19 09:51:17,洪山区,本科,A轮,"移动互联网,金融",测试工程师,6k-10k
['流芳'],武汉大势智慧科技有限公司,84197,武汉大势智慧科技有限公司,50-150人,2019-09-02 15:10:59,江夏区,硕士,天使轮,"移动互联网,数据服务",算法工程师,13k-20k
"['中北路', '东湖路', '水果湖']",深圳市活力天汇科技股份有限公司,171,航班管家,500-2000人,2019-09-20 16:37:11,武昌区,本科,C轮,移动互联网,信息安全工程师,10k-20k
,睿佳（武汉）软件科技有限公司,141759,睿佳科技,少于15人,2019-09-17 17:47:42,东湖新技术开发区,不限,天使轮,"医疗丨健康,企业服务",实施工程师,5k-10k
,北京爱康云医疗科技有限公司,380064,爱康云科技,50-150人,2019-09-18 14:04:41,硚口区,本科,未融资,"移动互联网,医疗丨健康",软件测试工程师,7k-14k
"['东亭', '徐东']",武汉智化科技有限公司,500191,ChemicalAI,少于15人,2019-09-17 10:46:31,武昌区,硕士,天使轮,企业服务,算法研发工程师,15k-30k
"['江滩', '和平大道']",杭州安恒信息技术股份有限公司,6462,安恒信息,500-2000人,2019-09-17 10:20:01,武昌区,大专,D轮及以上,"信息安全,数据服务",安全服务工程师（武汉）,10k-20k
,北京旷视科技有限公司,1561,旷视MEGVII,500-2000人,2019-09-19 16:51:48,东湖新技术开发区,本科,D轮及以上,人工智能,后端开发实习生,4k-6k
,武汉心络科技有限公司,386227,武汉心络科技有限公司,50-150人,2019-09-19 09:26:08,东湖新技术开发区,硕士,未融资,"医疗丨健康,数据服务",NLP工程师,15k-30k
,武汉佰钧成技术有限责任公司,16831,武汉佰钧成技术有限公司,2000人以上,2019-09-19 16:24:21,洪山区,本科,不需要融资,移动互联网,数据挖掘算法,18k-25k
"['关山', '光谷']",湖北微模式科技发展有限公司,118391,微模式软件,50-150人,2019-09-18 14:48:16,洪山区,硕士,A轮,其他,图像算法研究员,25k-45k
,深圳市丰巢科技有限公司,26088,深圳市丰巢科技有限公司,500-2000人,2019-09-16 10:17:24,东湖新技术开发区,本科,A轮,消费生活,大数据运维-武汉,10k-20k
['南湖'],上海爱辉通信技术有限公司,392397,sawtest,50-150人,2019-09-14 22:05:50,洪山区,大专,未融资,移动互联网,以太网开发工程师,7k-12k
,北京高阳捷迅信息技术有限公司,609,高阳捷迅,500-2000人,2019-09-20 13:53:27,洪山区,本科,未融资,电商,高级应用运维工程师,13k-17k
,武汉牧望群网络科技有限公司,485217,牧望群网络,15-50人,2019-09-19 10:32:23,东湖新技术开发区,本科,A轮,"移动互联网,游戏",高级数据分析师,20k-40k
"['关山', '光谷']",盈嘉互联（北京）科技有限公司,108884,盈嘉互联,50-150人,2019-09-20 20:53:21,洪山区,本科,不需要融资,"移动互联网,企业服务",测试工程师,10k-15k
['车站'],中文在线数字出版集团股份有限公司,137532,中文在线,500-2000人,2019-09-18 17:45:09,江岸区,不限,上市公司,"教育,文娱丨内容",高级运维工程师 (MJ000580),10k-20k
,武汉佰钧成技术有限责任公司,16831,武汉佰钧成技术有限公司,2000人以上,2019-09-12 16:11:51,洪山区,本科,不需要融资,移动互联网,数据挖掘,15k-25k
,武汉今天梦想商贸有限公司,181025,武汉今天梦想商贸有限公司,500-2000人,2019-09-20 10:19:20,硚口区,本科,B轮,消费生活,运维工程师,12k-24k
,千里马机械供应链股份有限公司,319392,千里马机械,500-2000人,2019-09-19 17:08:44,东西湖区,本科,天使轮,其他,后端开发工程师,10k-15k
,灯塔财经信息有限公司,89908,灯塔财经,50-150人,2019-09-19 14:08:18,洪山区,本科,B轮,"移动互联网,金融",爬虫工程师,15k-30k
,北京腾云天下科技有限公司,7600,TalkingData,500-2000人,2019-09-20 14:26:20,东湖新技术开发区,本科,C轮,移动互联网,测试工程师(J10318),6k-8k
,浙江吉利汽车有限公司,458589,吉利汽车,2000人以上,2019-09-19 13:16:24,武汉经济技术开发区,本科,上市公司,"消费生活,其他",运维工程师,10k-15k
"['小东门', '积玉桥', '粮道街']",广州多益网络股份有限公司,589,多益网络,500-2000人,2019-09-19 10:02:29,武昌区,本科,不需要融资,"移动互联网,游戏",运维工程师,10k-20k
,传神语联网网络科技股份有限公司,25560,传神,500-2000人,2019-09-19 17:38:30,东湖新技术开发区,本科,上市公司,电商,测试工程师,8k-10k
,武汉微派网络科技有限公司,34205,微派,150-500人,2019-09-10 11:10:46,东湖新技术开发区,本科,B轮,社交,H5前端开发工程师,15k-20k
"['流芳', '流芳']",趣米（武汉）科技有限公司,148870,趣米科技,50-150人,2019-08-31 11:41:19,江夏区,本科,不需要融资,"游戏,移动互联网",游戏服务器开发,12k-24k
"['关山', '光谷', '鲁巷']",北京思拓合众科技有限公司,12271,CmsTop,50-150人,2019-08-30 13:52:54,洪山区,大专,未融资,移动互联网,运维工程师,7k-14k
"['珞狮南路', '南湖']",福韵数据服务有限公司,289829,福韵数据服务有限公司,150-500人,2019-09-20 17:14:49,洪山区,本科,A轮,"移动互联网,数据服务",数据挖掘,10k-20k
['流芳'],北京尖峰计算机系统有限公司武汉分公司,103243,北京尖峰武汉分公司,50-150人,2019-09-19 10:50:12,江夏区,本科,不需要融资,"数据服务,其他",运维工程师,6k-8k
,武汉升鹏科技有限公司,149333,升鹏科技,150-500人,2019-09-16 09:35:16,东湖新技术开发区,大专,不需要融资,"游戏,文娱丨内容",游戏运维工程师,3k-6k
,武汉物易云通网络科技有限公司,89397,武汉物易云通网络科技,150-500人,2019-09-11 17:30:08,东湖新技术开发区,大专,B轮,"移动互联网,电商",高级测试工程师,12k-20k
"['中北路', '东湖路', '东亭']",智慧工匠科技有限公司,296186,智慧工匠,50-150人,2019-09-18 09:44:45,武昌区,本科,未融资,移动互联网,高级软件测试工程师,8k-16k
"['白沙洲', '紫阳', '南湖']",深圳市易佰网络科技有限公司,127019,易佰网络科技,2000人以上,2019-09-16 15:18:40,武昌区,本科,B轮,"电商,移动互联网",高级数据分析（对标985/211）,6k-10k
['流芳'],北京尖峰计算机系统有限公司武汉分公司,103243,北京尖峰武汉分公司,50-150人,2019-09-19 10:50:12,江夏区,本科,不需要融资,"数据服务,其他",AI算法工程师,8k-15k
['流芳'],天津英才酷信息科技有限公司,752186,英才酷,500-2000人,2019-09-20 13:37:49,江夏区,本科,未融资,数据服务、软件开发,机器学习,15k-30k
"['光谷', '关山']",厦门海豹他趣信息技术股份有限公司,42270,他趣,150-500人,2019-09-09 09:37:57,洪山区,本科,上市公司,"移动互联网,电商",算法工程师,25k-35k
"['江滩', '积玉桥']",阿哈王国（武汉）教育科技有限公司,268419,啊哈编程,50-150人,2019-09-20 10:31:25,武昌区,本科,天使轮,"移动互联网,教育",ACM教练,10k-20k
,武汉今天梦想商贸有限公司,181025,武汉今天梦想商贸有限公司,500-2000人,2019-09-20 10:19:20,硚口区,本科,B轮,消费生活,资深数据分析师,15k-25k
"['鲁巷', '关山', '光谷']",武汉踏浪出海科技有限公司,307964,Firestorm,15-50人,2019-09-19 09:51:17,洪山区,本科,A轮,"移动互联网,金融",测试工程师,6k-10k
"['小东门', '积玉桥', '粮道街']",广州多益网络股份有限公司,589,多益网络,500-2000人,2019-09-19 10:02:29,武昌区,不限,不需要融资,"移动互联网,游戏",技术美术/TA,13k-26k
"['关山', '光谷']",武汉市追忆那年网络科技有限公司,115706,忆年,50-150人,2019-09-18 09:59:16,洪山区,本科,B轮,"移动互联网,社交",数据挖掘,15k-20k
"['江滩', '积玉桥']",阿哈王国（武汉）教育科技有限公司,268419,啊哈编程,50-150人,2019-09-20 10:31:25,武昌区,本科,天使轮,"移动互联网,教育",幼教/幼小衔接老师,3k-5k
"['白沙洲', '紫阳', '南湖']",深圳市易佰网络科技有限公司,127019,易佰网络科技,2000人以上,2019-09-17 14:42:29,武昌区,本科,B轮,"电商,移动互联网",亚马逊数据分析,8k-13k
,武汉牧望群网络科技有限公司,485217,牧望群网络,15-50人,2019-09-19 10:32:23,东湖新技术开发区,大专,A轮,"移动互联网,游戏",游戏U3D客户端（高级）,15k-30k
"['小东门', '积玉桥', '司门口']",上海罗盘信息科技有限公司,401794,罗盘科技,150-500人,2019-09-19 14:07:33,武昌区,本科,不需要融资,"移动互联网,数据服务",ETL开发工程师,7k-10k
['花山'],南京铭轩生物科技有限公司,481847,铭轩科技,50-150人,2019-09-18 17:25:30,洪山区,本科,未融资,不限,大数据开发工程师（数据中台）,12k-24k
"['白沙洲', '紫阳', '南湖']",深圳市易佰网络科技有限公司,127019,易佰网络科技,2000人以上,2019-09-12 17:39:06,武昌区,大专,B轮,"电商,移动互联网",大数据分析师,6k-11k
,武汉福禄网络科技有限公司,188636,福禄网络,150-500人,2019-09-18 15:13:21,东湖新技术开发区,大专,不需要融资,"电商,移动互联网",大数据开发工程师,13k-20k
"['关山', '鲁巷', '光谷']",北京云族佳科技有限公司,15507,云沃客,150-500人,2019-09-04 17:21:47,洪山区,本科,A轮,移动互联网,架构师,30k-45k
,武汉微派网络科技有限公司,34205,微派,150-500人,2019-09-10 11:10:48,东湖新技术开发区,不限,B轮,社交,测试工程师,8k-16k
"['珞南', '广埠屯', '街道口']",北京百家互联科技有限公司,35361,跟谁学,2000人以上,2019-09-17 17:42:38,洪山区,本科,上市公司,"移动互联网,教育",高级数据分析师,15k-30k
,千里马机械供应链股份有限公司,319392,千里马机械,500-2000人,2019-09-19 17:12:52,东西湖区,本科,天使轮,其他,运维开发工程师,10k-15k
"['关山', '光谷', '鲁巷']",北京锐安科技有限公司,21575,锐安,500-2000人,2019-09-18 14:16:28,洪山区,本科,未融资,"信息安全,数据服务",研发项目经理,15k-25k
['流芳'],神州数码（中国）有限公司,12965,神州数码,2000人以上,2019-09-04 13:53:21,江夏区,本科,上市公司,"硬件,数据服务",大数据交付经理,25k-35k
"['鲁巷', '关山', '光谷']",上海美旦信息技术有限公司,227164,美旦信息,50-150人,2019-09-16 08:23:46,洪山区,本科,A轮,移动互联网,高级后端开发工程师（武汉研发中心）,25k-45k
"['关山', '光谷']",武汉惟实信技术有限公司,282806,惟实信,15-50人,2019-09-03 14:22:26,洪山区,本科,不需要融资,"移动互联网,数据服务",全栈前端工程师,8k-14k
,武汉物易云通网络科技有限公司,89397,武汉物易云通网络科技,150-500人,2019-09-12 13:48:02,东湖新技术开发区,大专,B轮,"移动互联网,电商",高级软件测试,10k-15k
,九州通医药集团股份有限公司,2238,九州通医药集团股份有限公司,2000人以上,2019-09-02 09:35:15,汉阳区,本科,上市公司,电商,商业数据分析师,9k-12k
['流芳'],北京金山云网络技术有限公司,956,金山云,500-2000人,2019-09-20 13:35:49,江夏区,本科,D轮及以上,"移动互联网,数据服务",【校招】自动化开发工程师,10k-20k
,北京云族佳科技有限公司,15507,云沃客,150-500人,2019-09-18 15:09:17,武汉经济技术开发区,本科,A轮,移动互联网,高级golang开发,20k-25k
['东亭'],上海婚家婴会展服务有限公司成都分公司,495560,中国婚博会,500-2000人,2019-09-11 17:10:31,武昌区,本科,不需要融资,其他,数据分析,4k-6k
,杭州海康威视数字技术股份有限公司,7101,海康威视,2000人以上,2019-08-30 13:49:10,东湖新技术开发区,本科,上市公司,不限,云计算架构师,30k-40k
,武汉正熙网络科技有限公司,171623,武汉正熙,15-50人,2019-09-19 11:54:48,东湖新技术开发区,本科,天使轮,移动互联网,前端开发工程师,8k-12k
,北京尚德在线教育科技有限公司,7182,尚德机构,2000人以上,2019-09-06 15:24:06,东湖新技术开发区,本科,上市公司,教育,服务端测试（急）,15k-30k
['花山'],南京铭轩生物科技有限公司,481847,铭轩科技,50-150人,2019-09-18 17:22:31,洪山区,本科,未融资,不限,hadoop工程师,15k-30k
"['中南路', '小东门', '武珞路']",武汉普创数据科技有限公司,495664,普创科技,15-50人,2019-09-20 11:24:15,武昌区,硕士,未融资,移动互联网,算法工程师（振动及噪声分析）,10k-20k
,河南省现代农业大数据产业技术研究院有限公司,297094,河南省农业大数据研究院,15-50人,2019-09-11 15:03:29,东湖新技术开发区,本科,B轮,"移动互联网,数据服务",Gis开发工程师（C++方向）,8k-15k
,武汉诗诺科技股份有限公司,261437,南泥湾,150-500人,2019-09-19 08:17:30,洪山区,大专,上市公司,"电商,企业服务",前端工程师（H5）,5k-10k
"['丁字桥', '小东门', '水果湖']",中南设计集团（武汉）工程技术研究院有限公司,411657,工研院,15-50人,2019-09-05 15:52:18,武昌区,硕士,不需要融资,"电商,数据服务",图形软件工程师,10k-16k
,武汉新创云图科技有限公司,411049,新创云图,50-150人,2019-09-19 10:39:56,东湖新技术开发区,大专,未融资,"移动互联网,企业服务",C++开发工程师（烽火外包）,6k-10k
,武汉研众科技有限公司,52301,研众科技,少于15人,2019-09-20 13:38:44,洪山区,本科,天使轮,"移动互联网,消费生活",全栈工程师,10k-20k
"['关山', '光谷']",湖北信信通通讯科技有限公司,148832,华信集团,150-500人,2019-09-17 11:35:31,洪山区,本科,天使轮,电商,.net研发工程师,13k-20k
['沌口'],深圳联友科技有限公司,29870,联友科技,500-2000人,2019-08-26 13:46:04,武汉经济技术开发区,本科,不需要融资,"移动互联网,数据服务",大数据开发工程师,10k-15k
"['徐东', '中北路', '东亭']",中祥创能（北京）科技产业有限公司武汉分公司,249875,中祥创能科技有限公司武汉分公司,50-150人,2019-09-04 11:14:33,武昌区,本科,未融资,"移动互联网,医疗丨健康",中级java工程师,10k-18k
,千里马机械供应链股份有限公司,319392,千里马机械,500-2000人,2019-09-19 17:10:27,东西湖区,本科,天使轮,其他,架构工程师,13k-18k
['光谷'],中电信用服务有限公司,271967,中电信用,50-150人,2019-09-20 17:04:48,洪山区,本科,未融资,"移动互联网,金融",大数据工程师,10k-15k
['新华'],武汉纬孚信息科技有限公司,363945,纬孚信息,少于15人,2019-09-13 21:06:23,江汉区,不限,未融资,"数据服务,移动互联网",后端开发工程师,5k-8k
,武汉古奥基因科技有限公司,247258,武汉古奥基因,50-150人,2019-09-19 14:44:44,洪山区,本科,未融资,"数据服务,医疗丨健康",生物信息工程师,6k-12k
,华为技术有限公司武汉研究所,176626,华为武汉研究所,2000人以上,2019-08-29 21:13:42,江夏区,本科,不需要融资,"通讯电子,数据服务",高级工程师/技术专家,15k-30k
['关山'],深圳市网联电脑科技有限公司,740948,网联电脑,50-150人,2019-09-19 14:59:08,洪山区,本科,不需要融资,企业服务、医疗丨健康,嵌入式软件工程师,10k-18k
,华为技术有限公司武汉研究所,176626,华为武汉研究所,2000人以上,2019-08-29 21:15:34,江夏区,本科,不需要融资,"通讯电子,数据服务",高级工程师/技术专家,15k-30k
,武汉新烽光电股份有限公司,298925,新烽光电,50-150人,2019-08-23 10:20:22,洪山区,本科,上市公司,"移动互联网,硬件",算法工程师,10k-18k
"['关山', '光谷']",武汉从心信息科技有限公司,508908,微友助手,15-50人,2019-08-29 14:52:41,洪山区,大专,天使轮,"移动互联网,企业服务",服务端研发工程师,12k-24k
,佛山市车之港汽车租赁有限公司,514845,车之港汽车租赁,50-150人,2019-09-11 11:06:34,江夏区,本科,不需要融资,"消费生活,汽车丨出行",音频算法工程师,15k-30k
,东莞正扬电子机械有限公司武汉研发中心,484859,KUS武汉研发中心,15-50人,2019-09-16 19:05:46,东湖新技术开发区,本科,不需要融资,"硬件,人工智能",ADAS图像算法工程师,12k-20k
,佛山市车之港汽车租赁有限公司,514845,车之港汽车租赁,50-150人,2019-09-11 11:08:41,江夏区,本科,不需要融资,"消费生活,汽车丨出行",IC设计工程师（数字/模拟均可）,15k-30k
,武汉雷龙网络科技有限公司,372054,雷龙游戏,15-50人,2019-09-20 09:34:29,洪山区,本科,不需要融资,"移动互联网,游戏",C++游戏服务器开发工程师,12k-20k
,武汉智美无限信息科技有限公司,113962,美丽修行,15-50人,2019-09-19 14:54:22,东湖新技术开发区,本科,天使轮,移动互联网,算法工程师,15k-30k
"['关山', '光谷']",武汉英卡科技有限公司,65031,英卡,50-150人,2019-09-16 16:10:49,洪山区,本科,上市公司,"移动互联网,数据服务",高级大数据开发工程师,9k-14k
"['鲁巷', '关山', '光谷']",兆百特（北京）信息技术有限公司,109571,兆百特,50-150人,2019-09-18 12:11:19,洪山区,本科,A轮,电商,前端开发工程师,6k-12k
['流芳'],云智汇（武汉）科技服务有限公司,255039,云智汇科技服务,500-2000人,2019-09-16 08:47:24,东湖新技术开发区,大专,上市公司,数据服务,开发运维工程师（devops）,10k-15k
,武汉烽火普天信息技术有限公司,87751,烽火普天,50-150人,2019-09-18 11:26:16,东湖新技术开发区,不限,A轮,"企业服务,数据服务",NLP工程师,3k-5k
['流芳'],长江证券股份有限公司,149118,长江证券,2000人以上,2019-09-16 09:20:40,江夏区,硕士,上市公司,金融,自动化运维系统开发岗,12k-20k
,武汉启创动力网络科技有限公司,224766,武汉启创动力网络科技,15-50人,2019-09-08 19:17:16,洪山区,大专,未融资,"移动互联网,消费生活",高级前端开发工程师,6k-10k
"['光谷', '关山']",武汉安问科技发展有限责任公司,387325,武汉安问,15-50人,2019-09-19 10:14:14,洪山区,本科,A轮,"移动互联网,信息安全",网络安全服务工程师,8k-15k
['街道口'],广州市玄武无线科技股份有限公司,320,玄武科技,500-2000人,2019-09-20 15:04:54,洪山区,本科,上市公司,企业服务,算法工程师,14k-18k
,武汉正熙网络科技有限公司,171623,武汉正熙,15-50人,2019-09-19 11:54:48,东湖新技术开发区,本科,天使轮,移动互联网,系统架构师,15k-25k
,湖北百穗健康科技有限公司,296000,百穗,15-50人,2019-09-20 09:19:08,武昌区,本科,未融资,"移动互联网,医疗丨健康",前端开发工程师,5k-10k
['流芳'],北京金山云网络技术有限公司,956,金山云,500-2000人,2019-09-20 13:35:50,江夏区,不限,D轮及以上,"移动互联网,数据服务",（校招）技术支持工程师,10k-15k
,武汉安天信息技术有限责任公司,7936,武汉安天,150-500人,2019-09-19 14:44:24,洪山区,本科,未融资,移动互联网,数据分析工程师（实习生）,2k-3k
"['徐东', '东亭']",北京思迈特科技有限公司,531797,思迈特科技,15-50人,2019-09-17 09:26:31,武昌区,本科,未融资,"信息安全,数据服务",软件开发,6k-12k
,保易汇（武汉）科技有限公司,285388,保易汇（武汉）科技有限公司,15-50人,2019-09-12 11:02:07,东湖新技术开发区,本科,未融资,"移动互联网,金融",前端开发,8k-12k
['积玉桥'],中科智慧信息技术（武汉）有限公司,219206,中科智慧（人工智能）,150-500人,2019-09-20 18:31:39,武昌区,本科,未融资,"企业服务,数据服务",机器学习实习,2k-4k
"['光谷', '鲁巷', '关山']",武汉尚软科技有限公司,87935,武汉尚软科技,50-150人,2019-09-16 10:34:43,洪山区,不限,不需要融资,"移动互联网,电商",java开发工程师,12k-24k
['后湖'],武汉右程科通信科技有限公司,475951,武汉右程科通信科技有限公司,15-50人,2019-09-09 10:01:38,江岸区,本科,未融资,"移动互联网,消费生活",数据库开发,10k-14k
['光谷'],湖北微交平台系统有限公司,205570,微交集团,50-150人,2019-09-16 11:10:28,东湖新技术开发区,本科,未融资,"其他,企业服务",高级前端工程师,8k-12k
['光谷'],湖北梵宇科技有限公司,587580,梵宇科技,15-50人,2019-08-24 11:25:44,东湖新技术开发区,本科,不需要融资,软件开发,php开发工程师,8k-15k
,武汉雷之神科技有限公司,390503,雷之神科技,15-50人,2019-09-20 09:11:06,东湖新技术开发区,大专,天使轮,"移动互联网,教育",量化交易研发员,12k-15k
,武汉五九盾网络科技有限公司,433421,五九盾网络,15-50人,2019-09-19 09:52:56,洪山区,大专,未融资,"移动互联网,电商",服务器运维,4k-6k
"['徐东', '东亭']",北京思迈特科技有限公司,531797,思迈特科技,15-50人,2019-09-17 09:26:31,武昌区,本科,未融资,"信息安全,数据服务",管理咨询顾问,10k-20k
,深圳联友科技有限公司,29870,联友科技,500-2000人,2019-08-26 13:46:00,武汉经济技术开发区,本科,不需要融资,"移动互联网,数据服务",自动驾驶感知算法工程师,15k-25k
"['中北路', '东湖路', '东亭']",北京知行易联科技有限公司,431636,北京知行易联科技有限公司,少于15人,2019-09-17 11:34:54,武昌区,本科,未融资,"企业服务,数据服务",管理咨询顾问,10k-20k
"['鲁巷', '关山', '光谷']",linksprite,41759,联思普瑞,50-150人,2019-09-17 10:10:47,洪山区,不限,B轮,移动互联网,高级运维工程师,8k-16k
,武汉博览财经金融服务股份有限公司,131956,博览财经,150-500人,2019-09-11 15:26:57,洪山区,本科,不需要融资,"金融,移动互联网",自然语言处理工程师,10k-16k
"['永清', '车站', '二七']",长江信达软件技术（武汉）有限责任公司,63118,长江设计院信达软件公司,50-150人,2019-08-29 08:47:13,江岸区,硕士,不需要融资,企业服务,软件开发,8k-12k
,武汉泰乐奇信息科技有限公司,251033,武汉泰乐奇,50-150人,2019-09-20 09:56:54,东湖新技术开发区,不限,A轮,"医疗丨健康,教育",java开发工程师,10k-20k
"['关山', '光谷']",武汉两点十分文化传播有限公司,80344,两点十分文化,150-500人,2019-09-06 13:52:19,洪山区,不限,B轮,"游戏,文娱丨内容",高级三维特效师,10k-15k
"['鲁巷', '关山', '光谷']",北京时代复兴投资管理有限公司,55738,时代复兴,15-50人,2019-09-20 09:45:15,洪山区,本科,天使轮,"金融,数据服务",后端开发实习—武汉,6k-9k
"['关山', '光谷']",武汉霖汐科技有限公司,437795,霖汐,15-50人,2019-09-17 16:10:29,洪山区,大专,天使轮,"其他,人工智能",前端开发,7k-11k
,成都西山居互动娱乐科技有限公司珠海分公司,9365,西山居游戏,2000人以上,2019-09-17 16:00:09,东湖新技术开发区,本科,不需要融资,游戏,技术美术,4k-6k
,北京图创时代科技有限公司,141638,图创时代,50-150人,2019-09-16 19:17:48,东湖新技术开发区,本科,不需要融资,"企业服务,移动互联网",武汉研发中心总经理,20k-35k
['流芳'],北京京东尚科信息技术有限公司武汉分公司,259057,京东武汉研发中心,2000人以上,2019-09-22 13:38:59,江夏区,本科,上市公司,电商,数据测试工程师,7k-14k
