businessZones,companyFullName,companyId,companyShortName,companySize,createTime,district,education,financeStage,industryField,positionName,salary
,北京地平线信息技术有限公司,83580,地平线机器人,500-2000人,2019-09-05 13:43:40,栖霞区,本科,B轮,物联网,云平台（PaaS）后端架构师,25k-45k
,北京地平线信息技术有限公司,83580,地平线机器人,500-2000人,2019-09-05 13:43:41,栖霞区,本科,B轮,物联网,软件测试工程师,10k-20k
"['安德门', '小行']",深圳开拓者科技有限公司南京分公司,318893,深圳开拓者,150-500人,2019-09-16 16:28:27,雨花台区,本科,A轮,"移动互联网,金融",c++,15k-20k
,南京矽汇信息技术有限公司,9987,育儿网,150-500人,2019-09-18 18:30:41,玄武区,本科,上市公司,"医疗丨健康,消费生活",c++开发工程师,12k-22k
,南京润辰科技有限公司,555787,南京润辰科技,15-50人,2019-09-04 18:27:00,雨花台区,本科,天使轮,区块链,高级前端工程师,10k-20k
,南京北爱网络技术有限公司,754036,北爱网络,15-50人,2019-09-18 13:46:35,秦淮区,本科,不需要融资,"信息安全,软件开发",c++开发工程师,7k-13k
,南京亚信网络科技有限公司,430131,亚信安全,500-2000人,2019-09-03 13:46:29,雨花台区,本科,未融资,"信息安全,移动互联网",c++开发工程师,9k-18k
,上海徐工汉云工业互联网有限公司,535075,徐工,少于15人,2019-08-26 18:10:40,雨花台区,本科,不需要融资,物联网,前端开发工程师,11k-18k
"['开发区', '百家湖', '岔路口']",紫金普惠金融信息咨询江苏有限公司,31541,紫金普惠,500-2000人,2019-09-16 09:37:27,江宁区,本科,未融资,金融,大数据开发工程师,12k-18k
['宁南'],江苏华博金服控股有限公司,261171,华博金服,50-150人,2019-08-30 09:46:55,雨花台区,本科,不需要融资,移动互联网,大数据开发工程师,15k-30k
['奥体'],华米(北京)信息科技有限公司,29288,小米手环（华米科技）,500-2000人,2019-09-20 13:13:30,建邺区,本科,上市公司,硬件,中高级Android开发工程师,12k-24k
,艾欧史密斯（中国）热水器有限公司,161134,A.O.史密斯,2000人以上,2019-09-19 13:51:42,栖霞区,本科,上市公司,其他,应用开发工程师,6k-7k
,江苏易启策网络科技有限公司,139829,易启策,少于15人,2019-09-03 17:31:56,秦淮区,本科,不需要融资,"数据服务,消费生活",服务端开发工程师,10k-15k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:39:43,建邺区,本科,C轮,文娱丨内容,前端开发高级工程师-大数据,20k-40k
,中智行科技有限公司,429526,中智行科技有限公司,50-150人,2019-09-20 10:02:55,栖霞区,硕士,天使轮,人工智能,仿真工程师（南京）,15k-30k
,北京佳格天地科技有限公司,93302,佳格天地,50-150人,2019-09-20 15:18:37,雨花台区,本科,A轮,"移动互联网,数据服务",node.js后端开发工程师,15k-23k
['奥体'],安徽华米信息科技有限公司,190042,华米科技,150-500人,2019-09-18 11:30:25,建邺区,本科,上市公司,移动互联网,ios开发工程师,13k-24k
"['中华门', '红花', '秦虹']",智器云南京信息科技有限公司,108111,智器云,50-150人,2019-09-12 14:48:07,秦淮区,本科,B轮,"数据服务,企业服务",算法工程师,14k-28k
,亚信科技（中国）有限公司,25322,亚信,2000人以上,2019-09-02 09:05:47,雨花台区,本科,上市公司,"企业服务,移动互联网",前端开发资深工程师,10k-20k
,江苏五星电器有限公司,37018,五星电器,2000人以上,2019-09-21 16:23:43,鼓楼区,本科,不需要融资,"电商,消费生活",DEVOPS工程师,15k-25k
['光华路'],南京网感至察信息科技有限公司,42406,网感至察,15-50人,2019-09-20 11:29:16,秦淮区,本科,天使轮,数据服务,高级软件工程师——爬虫工程师,10k-20k
,南栖仙策（南京）科技有限公司,746895,南栖仙策,15-50人,2019-09-20 17:11:48,栖霞区,硕士,不需要融资,人工智能,机器学习算法研究员,30k-60k
"['光华路', '孝陵卫', '紫金山']",南京网感至察信息科技有限公司,42406,网感至察,15-50人,2019-09-20 11:29:15,秦淮区,不限,天使轮,数据服务,自然语言处理工程师,7k-12k
['开发区'],杭州车厘子智能科技有限公司,35980,车纷享,150-500人,2019-09-17 09:43:55,江宁区,本科,不需要融资,移动互联网,dba数据库管理员,15k-25k
['开发区'],杭州车厘子智能科技有限公司,35980,车纷享,150-500人,2019-09-17 09:43:55,江宁区,本科,不需要融资,移动互联网,大数据运维,15k-30k
['开发区'],杭州车厘子智能科技有限公司,35980,车纷享,150-500人,2019-09-20 17:20:47,江宁区,大专,不需要融资,移动互联网,大数据运维,13k-25k
['宁南'],众能联合数字技术有限公司,407149,众能联合,500-2000人,2019-09-21 10:15:56,雨花台区,本科,B轮,"移动互联网,企业服务",大数据研发经理,25k-40k
,成都冰鉴信息科技有限公司,364616,冰鉴科技,150-500人,2019-08-29 16:01:27,鼓楼区,硕士,B轮,"移动互联网,金融",NLP工程师,15k-30k
,成都冰鉴信息科技有限公司,364616,冰鉴科技,150-500人,2019-09-17 16:33:01,鼓楼区,硕士,B轮,"移动互联网,金融",数据分析师--偏建模,15k-30k
,成都冰鉴信息科技有限公司,364616,冰鉴科技,150-500人,2019-09-17 17:12:26,鼓楼区,硕士,B轮,"移动互联网,金融",NLP leader,25k-50k
,亚信科技（中国）有限公司,25322,亚信,2000人以上,2019-09-18 11:34:06,雨花台区,本科,上市公司,"企业服务,移动互联网",大数据工程师,15k-25k
['奥体'],杭州丈浔科技有限公司,66574,丈浔科技,50-150人,2019-09-19 10:14:22,建邺区,本科,未融资,"移动互联网,数据服务",架构师（外派数澜科技）,20k-35k
,北京地平线信息技术有限公司,83580,地平线机器人,500-2000人,2019-09-05 13:43:41,栖霞区,本科,B轮,物联网,研发总监,40k-70k
"['安德门', '铁心桥']",广州希音供应链管理有限公司,492335,SHEIN,2000人以上,2019-09-12 16:35:45,雨花台区,本科,C轮,"电商,移动互联网",架构师 (MJ000152),18k-35k
,维沃移动通信有限公司,19875,vivo,2000人以上,2019-08-23 16:38:31,雨花台区,本科,未融资,硬件,高级数据分析经理,50k-80k
,南京早八点软件科技有限公司,479522,早八点,15-50人,2019-09-16 10:48:38,建邺区,不限,天使轮,"移动互联网,企业服务",web前端开发工程师,15k-30k
"['虎踞路', '龙江', '西桥']",南京奥派信息产业股份公司,58657,奥派,50-150人,2019-09-06 14:14:57,鼓楼区,大专,上市公司,"移动互联网,教育",开发工程师,13k-18k
"['光华路', '孝陵卫', '紫金山']",南京网感至察信息科技有限公司,42406,网感至察,15-50人,2019-09-20 11:29:16,秦淮区,硕士,天使轮,数据服务,知识工程师,7k-10k
"['宁南', '铁心桥']",虹软科技股份有限公司,305247,虹软科技,500-2000人,2019-09-20 10:04:00,雨花台区,硕士,D轮及以上,"人工智能,物联网",计算机视觉算法研究员,16k-32k
['奥体'],南京海帆数据科技有限公司,429530,南京海帆数据科技有限公司,15-50人,2019-09-18 19:52:59,建邺区,硕士,天使轮,"移动互联网,数据服务",高级算法工程师,12k-20k
['奥体'],华米(北京)信息科技有限公司,29288,小米手环（华米科技）,500-2000人,2019-09-20 13:13:30,建邺区,不限,上市公司,硬件,ios开发工程师,12k-24k
"['安德门', '赛虹桥', '小行']",南京论之语网络技术有限公司,111033,论之语,50-150人,2019-09-16 11:13:19,雨花台区,本科,不需要融资,"信息安全,数据服务",大数据开发工程师,12k-18k
,图灵人工智能研究院（南京）有限公司,477095,图灵研究院,50-150人,2019-08-26 17:11:47,栖霞区,本科,未融资,人工智能,算法开发工程师,15k-30k
"['中华门', '红花', '秦虹']",南京讯之智信息技术有限公司,80462,讯之智,15-50人,2019-09-19 10:59:03,秦淮区,本科,天使轮,"移动互联网,数据服务",后端软件工程师,10k-15k
,朗坤智慧科技股份有限公司,136128,朗坤智慧,500-2000人,2019-08-25 11:27:35,江宁区,本科,不需要融资,企业服务,算法研发工程师,8k-16k
"['珠江路', '珠江路', '梅园']",南京金梧桐技术转移信息服务有限公司,426561,南京金梧桐,15-50人,2019-08-26 20:49:39,玄武区,本科,未融资,移动互联网,WEB工程师/前端工程师,10k-20k
"['开发区', '百家湖', '岔路口']",紫金普惠金融信息咨询江苏有限公司,31541,紫金普惠,500-2000人,2019-09-16 09:37:17,江宁区,本科,未融资,金融,资深爬虫工程师,12k-18k
,江苏知途教育科技有限公司,105690,知途,50-150人,2019-09-17 08:47:37,浦口区,本科,未融资,"移动互联网,教育",人工智能课程开发岗,10k-20k
['尧化'],北京京东世纪贸易有限公司,18139,京东集团,2000人以上,2019-08-30 22:48:46,栖霞区,博士,上市公司,电商,机器学习研究员,30k-60k
['开发区'],杭州车厘子智能科技有限公司,35980,车纷享,150-500人,2019-09-19 09:23:28,江宁区,不限,不需要融资,移动互联网,大数据运维,13k-26k
['开发区'],杭州车厘子智能科技有限公司,35980,车纷享,150-500人,2019-09-20 17:20:47,江宁区,大专,不需要融资,移动互联网,自动化运维,13k-25k
['开发区'],杭州车厘子智能科技有限公司,35980,车纷享,150-500人,2019-09-19 09:23:27,江宁区,本科,不需要融资,移动互联网,监控运维,15k-25k
"['中央门', '中央路']",江苏巨泽科技有限公司,514143,巨泽科技,15-50人,2019-09-20 11:09:35,鼓楼区,本科,未融资,"移动互联网,企业服务",C# ASP.NET,15k-25k
['宁南'],江苏华博金服控股有限公司,261171,华博金服,50-150人,2019-08-30 09:46:40,雨花台区,本科,不需要融资,移动互联网,数据仓库工程师,15k-25k
"['安德门', '小行']",南京航天宏图信息技术有限公司,422344,南京航天宏图信息技术有限公司,150-500人,2019-09-03 11:18:58,雨花台区,本科,A轮,移动互联网,遥感算法研发工程师,8k-15k
['宁南'],江苏华博金服控股有限公司,261171,华博金服,50-150人,2019-08-30 09:46:49,雨花台区,本科,不需要融资,移动互联网,dba数据库管理员,13k-18k
,北京佳格天地科技有限公司,93302,佳格天地,50-150人,2019-09-20 15:18:37,雨花台区,本科,A轮,"移动互联网,数据服务",遥感数据处理实习生,2k-4k
,南京嵩讯科技开发有限公司,111138,嵩讯科技,50-150人,2019-09-20 13:53:35,江宁区,本科,未融资,"移动互联网,电商",数据研究分析师,15k-25k
"['月牙湖', '苜蓿园']",上海金纳信息科技有限公司,351854,金纳,15-50人,2019-09-17 09:43:57,秦淮区,本科,A轮,金融,Java开发工程师,15k-25k
['光华路'],南京云创大数据科技股份有限公司,225119,云创大数据,150-500人,2019-09-19 12:15:28,秦淮区,大专,不需要融资,"移动互联网,数据服务",讲师,6k-12k
['奥体'],丰疆智能科技股份有限公司,532154,丰疆智能,150-500人,2019-09-17 11:08:20,建邺区,本科,未融资,"人工智能,汽车丨出行",web前端开发工程师,12k-20k
,南京天数智芯科技有限公司,136773,天数智芯,150-500人,2019-09-20 11:21:32,雨花台区,硕士,A轮,"企业服务,数据服务",AI算法实习生,3k-5k
,南京从负转正信息科技有限公司,82848043,从负转正,15-50人,2019-09-19 15:04:03,雨花台区,本科,未融资,软件开发,软件测试,10k-14k
,江苏大众书局图书文化有限公司,275861,江苏大众书局图书文化有限公司,500-2000人,2019-09-13 12:44:53,鼓楼区,大专,未融资,"文娱丨内容,消费生活",前端开发工程师,8k-10k
,南京智大数据软件有限公司,47366,智大数据,15-50人,2019-09-04 16:40:13,建邺区,本科,不需要融资,企业服务,前端开发工程师,15k-25k
,江苏网谱数据服务有限公司,227887,网谱数据,150-500人,2019-09-20 15:11:51,江宁区,本科,未融资,移动互联网,数据研究分析师,15k-25k
"['中华门', '红花', '秦虹']",南京讯之智信息技术有限公司,80462,讯之智,15-50人,2019-09-19 10:59:03,秦淮区,大专,天使轮,"移动互联网,数据服务",web前端,8k-16k
['宁南'],南京睿翊腾信息技术有限公司,30857,睿翊腾,50-150人,2019-08-29 14:29:54,雨花台区,大专,未融资,移动互联网,前端开发工程师,10k-15k
,江苏沃银数据服务有限公司,438929,沃银数据,15-50人,2019-09-04 16:00:27,浦口区,不限,未融资,"金融,数据服务",中级运维工程师,6k-10k
['百家湖'],北京瀚思安信科技有限公司南京分公司,127200,瀚思南京研发中心,15-50人,2019-09-10 11:50:25,江宁区,本科,B轮,"企业服务,数据服务",网络安全分析师,12k-23k
,网宿科技股份有限公司北京分公司,19313,网宿科技,2000人以上,2019-09-04 14:05:48,建邺区,本科,上市公司,移动互联网,【2020届校招】C/C++开发工程师（南京）,10k-20k
,网宿科技股份有限公司北京分公司,19313,网宿科技,2000人以上,2019-09-04 14:30:58,建邺区,本科,上市公司,移动互联网,【2020届校招】JAVA开发工程师（南京）,10k-20k
['仙林'],南京荟睿邦科技有限公司,563679,H邦,15-50人,2019-09-20 22:36:17,栖霞区,本科,未融资,"人工智能,医疗丨健康",智能产品经理,15k-26k
,江苏易启策网络科技有限公司,139829,易启策,少于15人,2019-09-19 11:55:14,秦淮区,本科,不需要融资,"数据服务,消费生活",服务端开发实习生,3k-5k
['大光路'],上海菁数信息技术有限公司,363978,上海菁数,15-50人,2019-09-16 11:54:01,秦淮区,硕士,不需要融资,"移动互联网,数据服务",图像处理算法,3k-6k
"['开发区', '百家湖', '岔路口']",紫金普惠金融信息咨询江苏有限公司,31541,紫金普惠,500-2000人,2019-09-16 09:37:14,江宁区,本科,未融资,金融,爬虫工程师,10k-15k
['宁南'],南京佳泰得投资管理有限公司,440083,南京佳泰得投资管理有限公司,少于15人,2019-09-17 13:40:05,雨花台区,本科,天使轮,金融,大数据算法工程师（国际化平台 海归团队）,8k-10k
['兴隆'],南京易诺商信息技术有限公司,473446,易诺商,少于15人,2019-09-11 09:03:13,建邺区,大专,未融资,移动互联网,Java游戏服务端开发工程师,15k-20k
['宁南'],成都千千结科技咨询有限公司,747837,千千结科技,少于15人,2019-08-27 10:21:32,雨花台区,本科,未融资,"电商,数据服务",Front-End Developer,15k-25k
['奥体'],南京海帆数据科技有限公司,429530,南京海帆数据科技有限公司,15-50人,2019-09-16 12:09:59,建邺区,不限,天使轮,"移动互联网,数据服务",AI工程师,15k-22k
"['珠江路', '珠江路', '新街口']",北京指南者前程教育科技有限公司,445630,指南者教育,50-150人,2019-09-20 11:32:12,玄武区,硕士,未融资,教育,数据分析课程老师（南京）,10k-15k
['仙林'],南京星星荟教育信息咨询有限公司,336117,南京星星荟,50-150人,2019-09-02 09:55:21,栖霞区,硕士,天使轮,"医疗丨健康,教育",智能产品经理,10k-20k
"['珠江路', '珠江路', '梅园']",南京金梧桐技术转移信息服务有限公司,426561,南京金梧桐,15-50人,2019-09-02 07:46:47,玄武区,本科,未融资,移动互联网,运维工程师,10k-20k
['开发区'],易诚高科（大连）科技有限公司,322331,易诚高科,50-150人,2019-09-16 09:07:14,江宁区,大专,未融资,企业服务,车载/车机测试（南京）,5k-10k
,南京超星数图信息技术有限公司,83169,南京超星公司,2000人以上,2019-08-30 14:37:54,雨花台区,硕士,不需要融资,"移动互联网,教育",机器学习工程师,13k-26k
['仙林'],新钶科技（无锡）有限公司,69376,新科电子,150-500人,2019-09-20 10:35:48,栖霞区,本科,上市公司,移动互联网,软件测试工程师,10k-20k
,江苏银承网络科技股份有限公司,8544,同城票据网,50-150人,2019-09-18 09:47:53,浦口区,本科,未融资,"企业服务,金融",数据分析师,10k-20k
['奥体'],南京海帆数据科技有限公司,429530,南京海帆数据科技有限公司,15-50人,2019-09-16 18:11:49,建邺区,硕士,天使轮,"移动互联网,数据服务",AI工程师,5k-7k
['双闸'],南京红苹果网络科技有限公司,400776,红苹果网络,15-50人,2019-09-18 16:37:58,建邺区,大专,不需要融资,移动互联网,系统运维工程师,9k-18k
"['双龙大道', '开发区']",南京爱立信熊猫通信有限公司,425221,爱立信,2000人以上,2019-09-12 11:08:35,江宁区,本科,上市公司,其他,算法工程师机器学习方向,15k-30k
"['珠江路', '珠江路', '梅园']",南京金梧桐技术转移信息服务有限公司,426561,南京金梧桐,15-50人,2019-08-26 20:49:40,玄武区,不限,未融资,移动互联网,大数据工程师,10k-15k
"['仙林', '亚东']",江苏苏宁易购电子商务有限公司,3996,苏宁云商集团互联网平台公司,2000人以上,2019-09-10 16:06:44,玄武区,本科,上市公司,电商,分布式运维工程师,12k-24k
['宁南'],江苏华博金服控股有限公司,261171,华博金服,50-150人,2019-08-30 09:46:45,雨花台区,本科,不需要融资,移动互联网,风控模型分析师,15k-25k
['安德门'],南京汉隆科技有限公司,220184,HTEK,50-150人,2019-09-09 09:07:56,雨花台区,本科,未融资,移动互联网,测试工程师,8k-10k
['奥体'],南京睿恒智晟软件科技有限公司,282606,睿恒智晟,50-150人,2019-09-16 16:48:39,建邺区,本科,未融资,移动互联网,JAVA技术开发,10k-20k
,网宿科技股份有限公司北京分公司,19313,网宿科技,2000人以上,2019-09-04 17:57:34,建邺区,本科,上市公司,移动互联网,【2020届校招】人工智能算法工程师（南京）,10k-20k
['尧化'],南京中创盎赛软件科技有限公司,457297,中创,150-500人,2019-09-16 11:07:24,栖霞区,大专,上市公司,"移动互联网,人工智能",软件测试工程师,7k-12k
"['安德门', '赛虹桥', '小行']",南京论之语网络技术有限公司,111033,论之语,50-150人,2019-09-16 11:13:19,雨花台区,大专,不需要融资,"信息安全,数据服务",项目经理,10k-20k
['东山'],深圳追一科技有限公司,117189,追一科技,150-500人,2019-09-10 15:01:24,江宁区,硕士,C轮,"移动互联网,企业服务",机器学习算法实习生,4k-6k
,南京披云信息科技有限公司,143458,披云科技,50-150人,2019-08-30 15:41:36,建邺区,大专,不需要融资,"金融,企业服务",虚拟化SDDC运维工程师,8k-12k
,南京基食信息技术有限公司,369703,指食针,15-50人,2019-08-30 08:52:40,江宁区,本科,天使轮,"移动互联网,数据服务",数据分析师,8k-12k
['东山'],深圳追一科技有限公司,117189,追一科技,150-500人,2019-09-10 15:01:23,江宁区,硕士,C轮,"移动互联网,企业服务",机器学习算法实习生（南京）,4k-6k
,南京贝湾信息科技有限公司,13789,扇贝,150-500人,2019-09-20 13:40:21,玄武区,本科,B轮,"移动互联网,教育",资深后端开发工程师,15k-30k
,南京贝湾信息科技有限公司,13789,扇贝,150-500人,2019-09-20 13:40:21,玄武区,不限,B轮,"移动互联网,教育",前端工程师,9k-16k
,南京贝湾信息科技有限公司,13789,扇贝,150-500人,2019-09-20 13:40:21,玄武区,不限,B轮,"移动互联网,教育",前端工程师（实习岗）,4k-6k
,南京贝湾信息科技有限公司,13789,扇贝,150-500人,2019-09-20 13:40:21,玄武区,不限,B轮,"移动互联网,教育",爬虫工程师（实习）,4k-6k
,南京贝湾信息科技有限公司,13789,扇贝,150-500人,2019-09-20 13:40:22,玄武区,不限,B轮,"移动互联网,教育",测试工程师,5k-10k
,南京贝湾信息科技有限公司,13789,扇贝,150-500人,2019-09-20 13:40:21,玄武区,不限,B轮,"移动互联网,教育",爬虫工程师,8k-16k
,南京云信达科技有限公司,516238,云信达,50-150人,2019-09-20 09:14:10,浦口区,本科,A轮,"移动互联网,数据服务",Linuxc/c++(存储方向),15k-30k
,南京贝湾信息科技有限公司,13789,扇贝,150-500人,2019-09-20 13:40:22,玄武区,不限,B轮,"移动互联网,教育",内容运营实习,2k-4k
,南京贝湾信息科技有限公司,13789,扇贝,150-500人,2019-09-20 13:40:20,玄武区,不限,B轮,"移动互联网,教育",社群运营(实习生),2k-4k
,南京贝湾信息科技有限公司,13789,扇贝,150-500人,2019-09-20 13:40:22,玄武区,不限,B轮,"移动互联网,教育",社群运营,5k-10k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:36:26,建邺区,本科,C轮,文娱丨内容,算法工程师,20k-26k
,中智行科技有限公司,429526,中智行科技有限公司,50-150人,2019-09-20 10:02:54,栖霞区,本科,天使轮,人工智能,Devops工程师,12k-24k
,江苏五星电器有限公司,37018,五星电器,2000人以上,2019-09-21 16:23:44,鼓楼区,本科,不需要融资,"电商,消费生活",高级云平台工程师,12k-20k
,中智行科技有限公司,429526,中智行科技有限公司,50-150人,2019-09-20 10:02:55,栖霞区,硕士,天使轮,人工智能,无人驾驶测试工程师,15k-30k
,江苏五星电器有限公司,37018,五星电器,2000人以上,2019-09-21 16:23:43,鼓楼区,本科,不需要融资,"电商,消费生活",自动化平台工程师,10k-15k
,中智行科技有限公司,429526,中智行科技有限公司,50-150人,2019-09-20 10:02:54,栖霞区,硕士,天使轮,人工智能,DNN深度学习工程师,20k-40k
,江苏五星电器有限公司,37018,五星电器,2000人以上,2019-09-21 16:23:44,鼓楼区,本科,不需要融资,"电商,消费生活",大数据工程师,15k-20k
,中智行科技有限公司,429526,中智行科技有限公司,50-150人,2019-09-20 10:02:55,栖霞区,硕士,天使轮,人工智能,无人驾驶软件工程师,15k-30k
['光华路'],南京网感至察信息科技有限公司,42406,网感至察,15-50人,2019-09-20 11:29:16,秦淮区,不限,天使轮,数据服务,产品经理,9k-14k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:38:25,建邺区,本科,C轮,文娱丨内容,广告算法工程师,20k-30k
,南栖仙策（南京）科技有限公司,746895,南栖仙策,15-50人,2019-09-20 17:11:48,栖霞区,本科,不需要融资,人工智能,资深架构师,25k-40k
['奥体'],安徽华米信息科技有限公司,190042,华米科技,150-500人,2019-09-18 11:30:24,建邺区,不限,上市公司,移动互联网,安全工程师,15k-20k
"['中华门', '红花', '秦虹']",智器云南京信息科技有限公司,108111,智器云,50-150人,2019-09-12 14:48:07,秦淮区,本科,B轮,"数据服务,企业服务",运维测试工程师,8k-16k
